MODE,DRIVER,DRVRCNT,CENSUS_R_1,EDUC_1,EDUC_2,GASPRICE,HBHTNRNT_NEW,HBRESDN,HHFAMINC_NEW,HHSIZE,HHVEHCNT,HH_RACE_BLACK,HOMEOWN_OWN,HTEEMPDN,ADULT_NO_CHI,ADULT_CHI_15,MSASIZE_NEW,PRMACT_SCHOOL,R_AGE_IMP,R_SEX_IMP_NEW,TRIPPURP_HBSOCREC,TRIPPURP_HBW,TRPACCMP,TRPHHACC,TRPMILES,TRVLCMIN,URBAN_1,URBANSIZE_NEW,WHYTRP1S_SOCIAL,CNTTDTR,CONDPUB_NEW,CONDSPEC_NEW,DELIVER,FRSTHM17_NEW,MCUSED,NBIKETRP,NWALKTRP,OCCAT_MANU,PTUSED,RIDESHARE,SCHTYP_PUBLIC,WALK4EX,BIKE_HIGH,BUS_HIGH,CAR_HIGH,PRICE_AGREE,PTRANS_AGREE,TAXI_HIGH,WALK_HIGH,WALK2SAVE_AGREE
3,1,0.07557150532893218,0,0,1,-0.2628415411856911,0.10123274748372062,-0.3300587152832525,-0.9123082723024936,-0.3911252768084724,2,0,1,-0.6880392209609466,0,0,-0.5325783968076673,0,1.298958426424548,1,0,0,0.6922200245049518,0.7911883670709665,-0.08881801004462632,-0.20103436931550786,1,-0.7467262330954655,0,-0.9014295690108238,0,0,-0.6436073448714646,1,-0.07198111878929804,-0.19013539156258094,-0.2289378799574475,0,-0.2110216273001497,-0.1881279231097924,0,-0.6136437273928226,0,0,1,1,0,0,0,0
2,1,0.07557150532893218,0,0,0,-0.71706260948323,0.10123274748372062,-0.11884913413364608,2.4882100425134968,0.3954544123922893,2,0,1,0.0766909100632698,0,1,1.4565970880391095,0,-0.5442475917648005,0,0,0,-0.3823829534504219,-0.5726106492076529,-0.16009186329872407,-0.5510753722705267,1,1.3853559842201104,0,-0.2399939721558921,0,0,0.24332066125569946,1,-0.07198111878929804,-0.19013539156258094,-0.6886322357613536,0,-0.2110216273001497,-0.1881279231097924,0,-0.6136437273928226,0,0,1,0,0,0,0,0
2,1,0.07557150532893218,0,0,0,-1.5818296433573893,-0.386051649649499,-0.3300587152832525,-0.023536440021041508,-0.3911252768084724,2,0,1,0.0766909100632698,0,0,0.23248909736417,0,0.7229565457403766,0,0,0,-0.3823829534504219,-0.5726106492076529,-0.0473928970467281,-0.232856278675055,1,1.3853559842201104,0,0.09072382627157377,0,0,-0.6436073448714646,1,-0.07198111878929804,-0.19013539156258094,-0.6886322357613536,0,-0.2110216273001497,-0.1881279231097924,0,-0.6136437273928226,0,0,1,0,0,0,0,0
2,1,1.3175656527859325,0,0,0,-0.7301651402995043,-0.386051649649499,-0.3300587152832525,-0.023536440021041508,0.3954544123922893,3,0,1,0.0766909100632698,0,0,1.4565970880391095,0,0.26215504119303945,1,0,1,0.15491853552726498,-0.5726106492076529,0.04261812162367001,0.27629427107769966,1,1.3853559842201104,0,-0.2399939721558921,0,0,-0.42187534333967364,1,-0.07198111878929804,-0.19013539156258094,-0.45878505785940055,0,-0.2110216273001497,-0.1881279231097924,0,-0.11833398022094319,0,0,1,0,0,0,0,0
3,1,1.3175656527859325,0,0,0,-0.74326767111578,-0.8733360467827187,-0.5271876576895518,1.3289424351898638,0.3954544123922893,5,0,1,-0.9041586058156165,0,0,-0.5325783968076673,0,0.08935447698778805,0,0,0,0.15491853552726498,0.7911883670709665,-0.13387435665033476,-0.20103436931550786,0,-0.8888650475831705,0,3.0671840121187666,0,0,0.02158865972390841,1,-0.07198111878929804,-0.19013539156258094,-0.573708646810377,0,-0.2110216273001497,-0.1881279231097924,0,-0.6136437273928226,0,0,1,0,0,0,0,0
3,1,0.07557150532893218,0,0,0,-1.656077317982949,3.0249391302830384,4.246148876291553,-0.4099589757955859,-0.3911252768084724,1,0,0,2.4041304392674068,1,0,1.4565970880391095,0,-0.9474489082437205,1,0,0,0.15491853552726498,-0.5726106492076529,-0.14877693937678763,-0.29650009739414934,1,1.3853559842201104,0,1.0828772215539715,0,0,0.02158865972390841,1,-0.07198111878929804,-0.19013539156258094,-0.343861468908424,0,-0.2110216273001497,0.9165186403867931,0,-0.6136437273928226,0,0,1,0,1,0,1,1
2,1,0.07557150532893218,0,0,0,-0.4157044007089012,-0.8733360467827187,-0.3300587152832525,-1.298730808077038,-0.3911252768084724,2,0,1,-0.6880392209609466,0,0,-0.5325783968076673,0,0.8957571099456281,0,0,0,0.15491853552726498,0.7911883670709665,-0.07849078166401427,-0.20103436931550786,1,-0.46244860412005534,0,0.09072382627157377,0,0,1.1302486673828636,1,-0.07198111878929804,-0.19013539156258094,0.11583288689548209,0,-0.2110216273001497,-0.1881279231097924,0,0.6246306405368759,0,0,1,1,0,0,1,0
3,1,-1.1664226421280681,1,0,1,-0.3021491336345168,-0.386051649649499,-0.5271876576895518,0.36288609575350284,-1.1777049660092342,1,0,1,-0.9041586058156165,1,0,1.4565970880391095,0,0.7229565457403766,0,0,0,-0.3823829534504219,-0.5726106492076529,-0.10816522270703885,-0.4556096441918852,0,-0.8888650475831705,0,-0.2399939721558921,0,0,-0.20014334180788262,1,-0.07198111878929804,-0.19013539156258094,-0.6886322357613536,0,-0.2110216273001497,-0.1881279231097924,0,-0.6136437273928226,0,0,1,1,0,0,0,0
3,1,1.3175656527859325,0,0,0,-0.4113368904368097,-0.8733360467827187,-0.4567844639730163,-0.023536440021041508,0.3954544123922893,4,0,1,-0.8210357654868973,1,0,-0.5325783968076673,0,0.8381569218772109,1,0,1,0.15491853552726498,0.7911883670709665,4.794871643902544,8.868209798155435,1,-0.03603216065694018,0,-1.2321473674382897,0,0,-0.42187534333967364,0,-0.07198111878929804,-0.19013539156258094,0.11583288689548209,0,-0.2110216273001497,-0.1881279231097924,0,0.6246306405368759,0,0,1,1,0,0,0,0
4,1,0.07557150532893218,1,0,0,0.3442423866350579,-0.386051649649499,-0.5271876576895518,1.3289424351898638,1.182034101593051,2,0,1,-0.9041586058156165,0,1,-0.9151121438935859,0,-0.6018477798332177,0,0,1,-0.3823829534504219,-0.5726106492076529,0.07020097210859594,0.27629427107769966,0,-0.8888650475831705,0,-0.2399939721558921,0,0,-0.42187534333967364,1,-0.07198111878929804,-0.19013539156258094,-0.6886322357613536,0,-0.2110216273001497,-0.1881279231097924,0,-0.6136437273928226,0,0,1,0,0,0,0,0
3,1,0.07557150532893218,0,0,0,-0.6515499554018541,1.0758015417501599,1.4300211276301342,1.3289424351898638,1.182034101593051,2,0,1,2.4041304392674068,0,1,1.4565970880391095,0,-0.6594479679016348,0,0,0,-0.3823829534504219,-0.5726106492076529,-0.12260300753169201,-0.20103436931550786,1,1.3853559842201104,0,0.09072382627157377,0,0,1.5737126704464455,1,-0.07198111878929804,-0.19013539156258094,-0.2289378799574475,0,-0.2110216273001497,0.9165186403867931,0,-0.6136437273928226,0,0,1,0,1,0,1,0
4,1,1.3175656527859325,0,0,0,-0.9441731436319988,-0.8733360467827187,-0.5271876576895518,-0.4099589757955859,2.7551934799945745,5,0,0,-0.9041586058156165,0,1,-0.9916188933107696,0,-0.5442475917648005,0,0,0,1.7668230024603255,-0.5726106492076529,0.6981284125055592,1.7082801922573223,0,-0.8888650475831705,0,-0.2399939721558921,0,0,0.02158865972390841,1,-0.07198111878929804,-0.19013539156258094,0.11583288689548209,0,-0.2110216273001497,-0.1881279231097924,0,-0.6136437273928226,0,0,1,1,0,0,0,0
4,1,0.07557150532893218,0,0,0,-0.2628415411856911,-0.8733360467827187,-0.3300587152832525,0.36288609575350284,-0.3911252768084724,3,0,1,-0.6880392209609466,1,0,-0.5325783968076673,0,0.20455485312462232,0,0,0,-0.3823829534504219,-0.5726106492076529,-0.08453315438741034,-0.04192482251777201,1,-0.46244860412005534,0,0.4214416246990396,0,0,-0.20014334180788262,1,-0.07198111878929804,-0.19013539156258094,-0.2289378799574475,0,-0.2110216273001497,-0.1881279231097924,0,0.3769757669509362,0,0,1,0,0,0,0,0
2,1,-1.1664226421280681,0,0,0,-1.6080347049899406,0.10123274748372062,0.3035700281655668,-0.9123082723024936,-1.1777049660092342,1,1,0,1.0741649940078999,1,0,0.23248909736417,0,-0.025845899149046232,1,1,0,-0.3823829534504219,-0.5726106492076529,0.030881974603227592,0.021718996201322324,1,1.3853559842201104,1,0.4214416246990396,0,0,-0.6436073448714646,1,-0.07198111878929804,-0.19013539156258094,-0.45878505785940055,0,-0.2110216273001497,-0.1881279231097924,0,-0.11833398022094319,0,0,1,1,0,0,0,0
4,1,0.07557150532893218,0,0,0,-1.3634541297528033,-0.386051649649499,0.3035700281655668,-0.023536440021041508,1.182034101593051,2,0,1,1.0741649940078999,0,1,1.4565970880391095,0,-0.4290472156279662,1,0,0,-0.3823829534504219,-0.5726106492076529,0.18876801187081316,0.7536229114709072,1,1.3853559842201104,0,-1.2321473674382897,0,0,0.24332066125569946,1,-0.07198111878929804,-0.19013539156258094,0.11583288689548209,1,-0.2110216273001497,-0.1881279231097924,0,1.1199403877087553,0,0,1,0,0,0,0,0
3,1,0.07557150532893218,0,0,0,-0.4331744417972683,0.10123274748372062,-0.5271876576895518,0.36288609575350284,-0.3911252768084724,2,0,1,-0.8210357654868973,1,0,-0.5325783968076673,0,0.03175428891937091,0,0,0,-0.3823829534504219,-0.5726106492076529,-0.1312889183215739,-0.5192534629109795,0,-0.8888650475831705,0,-0.570711770583358,0,0,0.02158865972390841,1,-0.07198111878929804,-0.19013539156258094,0.000909297944505561,0,-0.2110216273001497,-0.1881279231097924,0,0.6246306405368759,0,0,1,0,0,0,1,0
2,1,-1.1664226421280681,1,0,0,0.2830972428257736,2.537654733149819,4.246148876291553,-1.0668772866123113,-1.1777049660092342,1,0,0,2.4041304392674068,0,0,-0.5325783968076673,0,1.0109574860824624,1,0,0,-0.3823829534504219,-0.5726106492076529,-0.149343411819606,-0.3601439161132437,1,-0.03603216065694018,0,2.075030616836369,0,0,-0.6436073448714646,1,-0.07198111878929804,-0.19013539156258094,1.0352215985032942,0,-0.2110216273001497,-0.1881279231097924,0,1.8629050084665741,0,0,1,0,0,0,1,0
3,1,0.07557150532893218,0,0,0,-0.6209773834972114,-1.2631635644892945,0.3035700281655668,2.4882100425134968,1.182034101593051,2,0,1,1.0741649940078999,0,1,1.4565970880391095,0,0.6077561696035423,0,0,0,-0.3823829534504219,-0.5726106492076529,-0.15451428847712767,-0.39196582547279085,1,1.3853559842201104,0,1.4135950199814373,0,0,0.9085166658510725,1,-0.07198111878929804,-0.19013539156258094,-0.343861468908424,0,-0.2110216273001497,-0.1881279231097924,0,-0.11833398022094319,0,0,1,0,0,0,0,0
4,1,1.3175656527859325,0,0,0,0.15207193466302207,0.5885171446169403,-0.11884913413364608,-0.7190970044152214,0.3954544123922893,4,0,1,0.0766909100632698,0,0,0.23248909736417,0,1.0685576741508795,1,0,0,0.15491853552726498,0.7911883670709665,-0.1585667451834438,-0.3601439161132437,1,1.3853559842201104,0,0.7521594231265055,0,0,-0.42187534333967364,1,-0.07198111878929804,-0.19013539156258094,-0.2289378799574475,0,-0.2110216273001497,-0.1881279231097924,0,0.3769757669509362,0,0,1,1,0,0,1,1
2,1,0.07557150532893218,1,0,0,-0.20606390764849825,3.0249391302830384,1.4300211276301342,-0.4099589757955859,-0.3911252768084724,2,0,0,2.4041304392674068,1,0,-0.9151121438935859,0,-1.581050976996309,1,0,0,0.15491853552726498,0.7911883670709665,-0.12807890781226972,-0.20103436931550786,1,-0.7467262330954655,0,1.0828772215539715,0,0,-0.6436073448714646,1,-0.07198111878929804,-0.19013539156258094,0.000909297944505561,0,-0.2110216273001497,-0.1881279231097924,0,-0.6136437273928226,0,0,1,1,0,0,1,0
2,1,0.07557150532893218,0,0,0,-0.2977816233624253,0.5885171446169403,-0.3300587152832525,-0.023536440021041508,-0.3911252768084724,2,0,1,-0.4220461319090453,1,0,-0.5325783968076673,0,-1.3506502247226404,1,0,1,-0.3823829534504219,-0.5726106492076529,0.03003952840621564,0.7536229114709072,1,-0.46244860412005534,0,-0.570711770583358,0,0,0.24332066125569946,1,-0.07198111878929804,-0.19013539156258094,0.9202980095523178,0,-0.2110216273001497,-0.1881279231097924,0,0.3769757669509362,0,0,1,0,1,0,0,0
3,1,0.07557150532893218,0,0,0,-0.4113368904368097,-0.386051649649499,-0.5271876576895518,2.4882100425134968,1.9686137907938126,3,0,1,-0.8210357654868973,0,1,0.23248909736417,0,-0.9474489082437205,0,0,0,-0.3823829534504219,-0.5726106492076529,0.08209689340778203,0.11718472427996383,0,-0.8888650475831705,0,-0.9014295690108238,0,0,3.791032685764356,1,-0.07198111878929804,-0.19013539156258094,-0.6886322357613536,0,-0.2110216273001497,-0.1881279231097924,0,-0.6136437273928226,0,0,1,0,0,0,0,0
2,1,-1.1664226421280681,0,0,0,-0.31961917472288387,1.0758015417501599,-0.3300587152832525,-0.9123082723024936,-1.1777049660092342,2,0,0,-0.4220461319090453,1,0,-0.9151121438935859,0,-0.4290472156279662,0,0,0,-0.3823829534504219,-0.5726106492076529,-0.09823016755607027,-0.3283220067536965,1,-0.7467262330954655,0,0.7521594231265055,0,0,-0.6436073448714646,1,-0.07198111878929804,-0.19013539156258094,-0.6886322357613536,0,-0.2110216273001497,-0.1881279231097924,0,-0.6136437273928226,0,0,1,1,0,0,0,0
3,1,1.3175656527859325,0,0,0,-0.6209773834972114,-0.8733360467827187,-0.11884913413364608,-0.023536440021041508,1.182034101593051,2,1,0,1.0741649940078999,0,1,1.4565970880391095,0,0.03175428891937091,1,0,0,-0.3823829534504219,-0.5726106492076529,-0.028917180450190025,-0.232856278675055,1,1.3853559842201104,0,0.09072382627157377,0,0,-0.6436073448714646,1,-0.07198111878929804,-0.19013539156258094,-0.6886322357613536,0,-0.2110216273001497,-0.1881279231097924,0,-0.6136437273928226,0,0,1,1,0,0,0,0
3,1,0.07557150532893218,0,0,0,-1.4158642530179046,-0.8733360467827187,0.3035700281655668,-0.023536440021041508,-0.3911252768084724,2,0,1,1.0741649940078999,0,0,1.4565970880391095,0,0.7229565457403766,1,0,0,1.7668230024603255,0.7911883670709665,0.05393304554560645,0.27629427107769966,1,1.3853559842201104,1,0.09072382627157377,0,0,-0.6436073448714646,1,-0.07198111878929804,-0.19013539156258094,-0.2289378799574475,0,-0.2110216273001497,-0.1881279231097924,0,-0.6136437273928226,0,0,1,0,0,0,0,0
2,1,0.07557150532893218,1,0,0,-0.5292596677832856,-0.8733360467827187,-0.5271876576895518,-0.4099589757955859,-0.3911252768084724,2,0,1,-0.8709094696841289,0,0,-0.9916188933107696,0,0.8381569218772109,1,0,0,-0.3823829534504219,-0.5726106492076529,-0.11134618334748055,-0.5192534629109795,0,-0.8888650475831705,0,0.7521594231265055,0,0,-0.6436073448714646,1,-0.07198111878929804,-0.19013539156258094,-0.45878505785940055,0,-0.2110216273001497,-0.1881279231097924,0,-0.6136437273928226,0,0,1,0,0,0,0,0
2,1,0.07557150532893218,0,0,1,-0.28031158227405817,0.10123274748372062,-0.3300587152832525,-0.9123082723024936,-0.3911252768084724,2,1,1,0.0766909100632698,0,0,1.4565970880391095,0,1.1837580502877136,0,0,0,0.15491853552726498,0.7911883670709665,-0.1467289236219827,-0.614719190989621,1,1.3853559842201104,0,-0.2399939721558921,0,0,-0.6436073448714646,1,-0.07198111878929804,-0.19013539156258094,-0.6886322357613536,0,-0.2110216273001497,-0.1881279231097924,0,-0.6136437273928226,0,0,1,1,0,0,0,0
1,1,-1.1664226421280681,0,0,0,-1.0271558388017417,1.0758015417501599,0.3035700281655668,-0.9123082723024936,-0.3911252768084724,1,0,1,0.0766909100632698,0,0,-0.7620986450592184,0,1.298958426424548,0,0,1,-0.3823829534504219,-0.5726106492076529,-0.16534988956283317,-0.614719190989621,1,-0.46244860412005534,0,-0.570711770583358,0,0,-0.20014334180788262,1,-0.07198111878929804,-0.19013539156258094,0.46060365374841167,0,-0.2110216273001497,-0.1881279231097924,0,-0.6136437273928226,0,0,1,1,0,0,1,0
2,1,2.5595598002429325,0,1,0,-1.276103924310969,0.10123274748372062,-0.3300587152832525,1.3289424351898638,2.7551934799945745,4,0,1,0.0766909100632698,0,1,-0.9151121438935859,1,-1.9842522934752291,0,0,0,1.2295215134826387,0.7911883670709665,-0.04522868181647326,0.08536281492041665,1,-0.7467262330954655,0,-0.9014295690108238,0,0,-0.6436073448714646,1,-0.07198111878929804,-0.19013539156258094,-0.573708646810377,0,-0.2110216273001497,-0.1881279231097924,0,-0.3659888538068829,0,0,1,0,0,0,0,0
2,1,0.07557150532893218,0,0,0,-0.5379946883274698,-0.8733360467827187,-0.4567844639730163,-0.4099589757955859,1.9686137907938126,2,0,1,-0.6880392209609466,0,1,-0.7620986450592184,0,-0.9474489082437205,0,0,0,-0.3823829534504219,-0.5726106492076529,-0.08186056645206209,-0.20103436931550786,1,-0.46244860412005534,0,0.09072382627157377,0,0,-0.6436073448714646,1,-0.07198111878929804,-0.19013539156258094,-0.6886322357613536,0,-0.2110216273001497,-0.1881279231097924,0,-0.6136437273928226,0,0,1,1,0,0,0,0
3,1,1.3175656527859325,0,0,0,-1.2455313524063274,1.5630859388833795,0.3035700281655668,-0.023536440021041508,0.3954544123922893,3,0,1,0.0766909100632698,1,0,-0.7620986450592184,0,0.3197552292614566,0,0,0,0.15491853552726498,0.7911883670709665,-0.0872638420604836,-0.04192482251777201,1,-0.46244860412005534,0,-0.570711770583358,0,0,1.5737126704464455,1,-0.07198111878929804,-0.19013539156258094,-0.343861468908424,0,-0.2110216273001497,-0.1881279231097924,0,0.1293208933649965,0,0,1,0,0,0,0,0
2,1,0.07557150532893218,0,0,0,-0.507422116422827,1.5630859388833795,1.4300211276301342,1.3289424351898638,-0.3911252768084724,2,0,1,2.4041304392674068,1,0,-0.5325783968076673,0,0.3197552292614566,1,0,1,-0.3823829534504219,-0.5726106492076529,-0.05770560049290893,-0.04192482251777201,1,-0.46244860412005534,0,-0.570711770583358,0,0,-0.20014334180788262,1,-0.07198111878929804,-0.19013539156258094,-0.2289378799574475,0,-0.2110216273001497,-0.1881279231097924,0,0.1293208933649965,1,1,1,0,1,0,1,1
2,1,0.07557150532893218,0,0,0,-1.3416165783923448,0.5885171446169403,1.4300211276301342,1.3289424351898638,-0.3911252768084724,2,0,1,1.0741649940078999,1,0,1.4565970880391095,0,0.5501559815351252,1,0,1,-0.3823829534504219,-0.5726106492076529,-0.1438384616701658,-0.39196582547279085,1,1.3853559842201104,0,-0.570711770583358,0,0,-0.20014334180788262,1,-0.07198111878929804,-0.19013539156258094,-0.2289378799574475,0,-0.2110216273001497,2.0211652038833785,0,0.3769757669509362,0,0,1,0,0,0,0,0
3,1,0.07557150532893218,0,0,0,0.6718056570419367,0.10123274748372062,-0.3300587152832525,0.7493086315280472,-0.3911252768084724,2,0,1,-0.4220461319090453,0,0,-0.9151121438935859,0,1.298958426424548,0,1,0,-0.3823829534504219,-0.5726106492076529,-0.021901637119900823,0.27629427107769966,1,-0.7467262330954655,1,0.09072382627157377,0,0,-0.6436073448714646,1,-0.07198111878929804,-0.19013539156258094,-0.2289378799574475,0,-0.2110216273001497,-0.1881279231097924,0,0.3769757669509362,0,0,1,0,0,0,0,0
2,1,-1.1664226421280681,1,0,0,1.0386765198976413,-1.2631635644892945,0.3035700281655668,-0.7190970044152214,-1.1777049660092342,1,0,1,2.4041304392674068,0,0,1.4565970880391095,0,1.0685576741508795,1,0,0,-0.3823829534504219,-0.5726106492076529,-0.10581218332917787,-0.04192482251777201,1,1.3853559842201104,0,1.0828772215539715,0,0,-0.20014334180788262,1,-0.07198111878929804,-0.19013539156258094,0.11583288689548209,0,-0.2110216273001497,-0.1881279231097924,0,1.1199403877087553,0,0,1,0,0,0,0,0
3,1,-1.1664226421280681,0,0,0,-0.74326767111578,0.5885171446169403,-0.11884913413364608,-0.023536440021041508,-1.1777049660092342,1,0,1,-0.8210357654868973,1,0,-0.9916188933107696,0,0.3197552292614566,0,0,0,-0.3823829534504219,-0.5726106492076529,-0.15063613098398643,-0.5192534629109795,0,-0.8888650475831705,0,0.7521594231265055,0,0,1.5737126704464455,1,-0.07198111878929804,-0.19013539156258094,-0.6886322357613536,0,-0.2110216273001497,-0.1881279231097924,0,-0.6136437273928226,0,0,1,0,0,0,0,0
4,1,0.07557150532893218,0,0,0,-1.5818296433573893,1.5630859388833795,0.3035700281655668,0.36288609575350284,-0.3911252768084724,2,0,0,-0.4220461319090453,1,0,1.4565970880391095,0,-0.025845899149046232,0,0,0,0.15491853552726498,0.7911883670709665,-0.04740742198115935,-0.232856278675055,1,1.3853559842201104,0,-0.9014295690108238,0,0,0.24332066125569946,1,-0.07198111878929804,-0.19013539156258094,-0.6886322357613536,0,-0.2110216273001497,-0.1881279231097924,0,-0.6136437273928226,0,0,1,0,0,0,0,0
3,1,0.07557150532893218,0,0,0,1.8597684510508845,-0.8733360467827187,0.3035700281655668,1.3289424351898638,-0.3911252768084724,2,0,1,1.0741649940078999,0,0,1.4565970880391095,0,0.8381569218772109,0,1,0,0.15491853552726498,0.7911883670709665,0.19788967069363222,0.2444723617181525,1,-0.03603216065694018,1,-0.9014295690108238,0,0,-0.20014334180788262,1,-0.07198111878929804,-0.19013539156258094,-0.6886322357613536,0,-0.2110216273001497,-0.1881279231097924,0,-0.6136437273928226,0,0,1,0,0,0,0,0
